pitcher,team,pitch_type,rawmean,n,stuff_mean,support,low_support,atom_sum,atom_n
"Davidson, Tucker",AAA,SL,92.95289160048196,46,92.9,0.7903,False,4275.0,46
"Davidson, Tucker",AAA,ST,85.33204793185683,36,85.4,1.3063,False,3075.0,36
"Davis, Tyler",AAA,CH,105.32622389090773,7,105.4,1.2409,False,738.0,7
"Davis, Tyler",AAA,FF,111.53462804309817,55,111.5,0.5659,False,6134.0,55
"Davis, Tyler",AAA,SL,103.7890606334662,29,103.9,0.8754,False,3012.0,29
"Davitt, Duncan",AAA,CH,112.10641885556518,2,112.5,1.9058,True,225.0,2
"Davitt, Duncan",AAA,CU,109.58271838114551,3,109.7,1.3098,False,329.0,3
"Davitt, Duncan",AAA,FF,116.15064727452602,16,116.1,0.7693,False,1858.0,16
"Davitt, Duncan",AAA,SI,110.23505669218979,15,110.2,0.9432,False,1653.0,15
"Davitt, Duncan",AAA,SL,98.1000838068538,10,98.1,1.3468,False,981.0,10
"Davitt, Duncan",AAA,ST,105.4544675498646,13,105.5,1.369,False,1372.0,13
"De los Santos, Yerry",AAA,FF,94.47828625962262,9,94.4,1.0389,False,850.0,9
"De los Santos, Yerry",AAA,FS,96.46065873433255,32,96.3,1.3363,False,3083.0,32
"De los Santos, Yerry",AAA,SI,103.64208104471398,85,103.6,0.7762,False,8810.0,85
"De los Santos, Yerry",AAA,SL,102.36998650978863,15,102.3,1.0234,False,1535.0,15
"Duarte, Daniel",AAA,CH,90.44719174414854,3,90.3,0.9798,False,271.0,3
"Duarte, Daniel",AAA,FC,105.66189833313179,11,105.6,1.004,False,1162.0,11
"Duarte, Daniel",AAA,FF,91.06795301899962,15,91.1,0.6654,False,1367.0,15
"Duarte, Daniel",AAA,SI,94.87362070047517,12,94.8,0.9793,False,1138.0,12
"Duarte, Daniel",AAA,ST,116.13276414053867,11,116.3,1.1152,False,1279.0,11
"Dubin, Shawn",AAA,CH,111.1003071803816,19,111.1,0.6555,False,2111.0,19
"Dubin, Shawn",AAA,CU,94.36307654653037,7,94.6,0.7023,False,662.0,7
"Dubin, Shawn",AAA,FF,90.82417652578523,18,90.9,0.577,False,1637.0,18
"Dubin, Shawn",AAA,SI,90.66219691004186,14,90.6,0.7224,False,1269.0,14
"Dubin, Shawn",AAA,ST,101.45592826058534,18,101.3,0.8075,False,1823.0,18
"Duran, Carlos",AAA,FF,103.29904035789541,10,103.3,0.9102,False,1033.0,10
"Duran, Carlos",AAA,SI,96.92834316965882,2,97.0,1.1039,False,194.0,2
"Duran, Carlos",AAA,ST,96.96275284773934,3,97.0,1.368,False,291.0,3
"Edwards Jr., Carl",AAA,CH,62.508487456633524,1,63.0,1.3856,False,63.0,1
"Edwards Jr., Carl",AAA,CU,91.85490099152231,11,91.9,0.8188,False,1011.0,11
"Edwards Jr., Carl",AAA,FC,75.03564752616732,12,75.1,1.4436,False,901.0,12
"Edwards Jr., Carl",AAA,FF,101.5356944944928,21,101.6,0.4969,False,2133.0,21
"Edwards Jr., Carl",AAA,SI,94.2811527507193,2,94.0,1.1601,False,188.0,2
"Edwards Jr., Carl",AAA,SL,97.97359717882249,6,98.0,1.2824,False,588.0,6
"Effross, Scott",AAA,CH,98.06364654561828,5,98.0,1.2409,False,490.0,5
"Effross, Scott",AAA,SI,105.65956326855714,25,105.7,0.7295,False,2642.0,25
"Effross, Scott",AAA,ST,88.69266517059634,12,88.8,0.8619,False,1065.0,12
"Ekness, Josh",AAA,FF,118.22476474881216,17,118.2,0.935,False,2010.0,17
"Ekness, Josh",AAA,SI,108.2879635365343,5,108.4,1.5472,False,542.0,5
"Ekness, Josh",AAA,SL,105.21933173905508,3,105.3,1.2268,False,316.0,3
"Ekness, Josh",AAA,ST,113.54125284365011,12,113.6,1.6291,False,1363.0,12
"Erceg, Lucas",AAA,CH,99.57502307615904,8,99.5,0.9346,False,796.0,8
"Erceg, Lucas",AAA,FC,100.8387300611962,2,100.5,1.0858,False,201.0,2
"Erceg, Lucas",AAA,FF,85.72454936349769,4,85.8,0.7687,False,343.0,4
"Erceg, Lucas",AAA,SI,105.15075993810035,12,105.1,0.7678,False,1261.0,12
"Erceg, Lucas",AAA,SL,96.25009721677193,10,96.3,1.0605,False,963.0,10
"Estrada, Lazaro",AAA,CU,93.80804257433901,16,93.7,1.167,False,1499.0,16
"Estrada, Lazaro",AAA,FC,91.89028765132689,23,91.9,0.9831,False,2113.0,23
"Estrada, Lazaro",AAA,FF,94.77898081231602,32,94.8,0.699,False,3034.0,32
"Estrada, Lazaro",AAA,SL,96.38592877900714,7,96.4,1.0954,False,675.0,7
"Fellows, Drake",AAA,CH,80.3321495468119,23,80.2,1.2639,False,1845.0,23
"Fellows, Drake",AAA,FF,66.73580885235134,3,67.0,1.327,False,201.0,3
"Fellows, Drake",AAA,SI,80.94493088112453,103,81.0,1.1331,False,8339.0,103
"Fellows, Drake",AAA,SL,85.79347101303107,75,85.8,1.4519,False,6434.0,75
"Fernández, Julian",AAA,FF,100.98035722760311,95,101.0,0.5988,False,9596.0,95
"Fernández, Julian",AAA,FS,103.67614494868059,55,103.6,1.1938,False,5700.0,55
"File, Dylan",AAA,CH,94.83050636380678,4,94.5,1.0829,False,378.0,4
"File, Dylan",AAA,CU,92.13712585707714,13,92.2,1.2081,False,1198.0,13
"File, Dylan",AAA,FF,97.56335276389572,27,97.6,0.6124,False,2634.0,27
"File, Dylan",AAA,SI,90.04167795516189,12,89.9,0.8272,False,1079.0,12
"File, Dylan",AAA,SL,92.75407750062507,18,92.8,1.0647,False,1670.0,18
"Fleming, Josh",AAA,CH,90.06101878087173,33,90.1,0.9238,False,2972.0,33
"Fleming, Josh",AAA,FC,80.47331617376179,12,80.5,0.7175,False,966.0,12
"Fleming, Josh",AAA,SI,84.93569356461012,20,85.0,0.6035,False,1700.0,20
"Fleming, Josh",AAA,ST,91.11501491073501,13,91.1,2.2312,True,1184.0,13
"Franklin, Zach",AAA,FF,98.93330873583274,43,98.9,0.5655,False,4252.0,43
"Franklin, Zach",AAA,FS,101.99098448042906,9,102.0,1.2561,False,918.0,9
"Franklin, Zach",AAA,ST,104.02023592007225,36,104.1,1.1374,False,3746.0,36
"Fulton, Dax",AAA,CH,78.26666593457429,2,78.0,1.7043,False,156.0,2
"Fulton, Dax",AAA,FF,97.3545710157573,7,97.6,1.2515,False,683.0,7
"Fulton, Dax",AAA,SL,84.7384253852611,4,84.8,1.3503,False,339.0,4
"Fulton, Dax",AAA,ST,71.35900486281241,12,71.3,1.6769,False,856.0,12
"Gallagher, Pat",AAA,CH,99.30699183350761,39,99.3,1.0135,False,3874.0,39
"Gallagher, Pat",AAA,CU,93.67786346247495,19,93.6,1.1395,False,1778.0,19
"Gallagher, Pat",AAA,FC,71.02964252050123,1,71.0,1.4677,False,71.0,1
"Gallagher, Pat",AAA,FF,91.95622824045712,43,92.0,0.7202,False,3955.0,43
"Gallagher, Pat",AAA,SI,90.37793883709654,9,90.3,0.8608,False,813.0,9
"Gallardo, Richard",AAA,CH,89.37767120803734,7,89.3,0.9936,False,625.0,7
"Gallardo, Richard",AAA,CU,86.17017208263269,12,86.0,1.1143,False,1032.0,12
"Gallardo, Richard",AAA,FC,93.8168474494548,23,93.8,0.946,False,2157.0,23
"Gallardo, Richard",AAA,FF,87.34033085657181,30,87.3,0.6951,False,2620.0,30
"Gallardo, Richard",AAA,SI,90.41418589599347,22,90.4,0.7773,False,1989.0,22
"Gallardo, Richard",AAA,ST,81.75573036256415,28,81.8,1.1521,False,2290.0,28
"Gamboa, Alec",AAA,CU,86.73906286475173,11,86.8,1.5085,False,955.0,11
"Gamboa, Alec",AAA,FF,92.48508183317236,70,92.5,0.8792,False,6475.0,70
"Gamboa, Alec",AAA,FS,103.4190426588227,16,103.5,1.4501,False,1656.0,16
"Gamboa, Alec",AAA,SI,91.97892565333791,30,91.9,1.0693,False,2757.0,30
"Gamboa, Alec",AAA,SL,97.20396461357,46,97.2,1.0762,False,4472.0,46
"Garcia, Saul",AAA,CH,102.78852590897304,6,102.8,1.1762,False,617.0,6
"Garcia, Saul",AAA,FC,116.85594707122355,8,116.9,1.2197,False,935.0,8
"Garcia, Saul",AAA,FF,97.24534909754053,7,97.1,0.6689,False,680.0,7
"Gardner, Sam",AAA,CU,100.00291947242381,15,100.0,1.5663,False,1500.0,15
"Gardner, Sam",AAA,FC,101.6989661404507,16,101.6,1.3098,False,1625.0,16
"Gardner, Sam",AAA,FF,93.99761301766107,47,94.0,0.8458,False,4418.0,47
"Gardner, Sam",AAA,SL,103.17436057788217,12,103.2,1.2788,False,1238.0,12
"Garrett, Braxton",AAA,CH,99.993116232477,20,100.1,0.8972,False,2002.0,20
"Garrett, Braxton",AAA,FF,79.13765999804512,18,79.1,0.8357,False,1424.0,18
"Garrett, Braxton",AAA,SI,82.21968600816182,12,82.3,0.7707,False,988.0,12
"Garrett, Braxton",AAA,SL,85.89668115230083,20,86.0,0.9784,False,1719.0,20
"Garrett, Braxton",AAA,ST,84.65069570406249,16,84.8,1.1659,False,1356.0,16
"Gates, Evan",AAA,FF,83.24984989511691,17,83.3,0.9213,False,1416.0,17
"Gates, Evan",AAA,SL,104.51853610231524,11,104.5,1.4439,False,1150.0,11
"Gerber, Joey",AAA,CH,84.4914525393496,4,84.2,1.0574,False,337.0,4
"Gerber, Joey",AAA,FC,104.64593510008196,24,104.6,1.0272,False,2510.0,24
"Gerber, Joey",AAA,FF,107.15926653020963,35,107.2,0.6893,False,3751.0,35
"Gerber, Joey",AAA,SL,96.16402133874313,10,96.1,1.1129,False,961.0,10
"Gibson, Cade",AAA,CH,84.36945332509269,7,84.4,1.4687,False,591.0,7
"Gibson, Cade",AAA,CU,75.32708238747838,10,75.2,1.6681,False,752.0,10
"Gibson, Cade",AAA,FF,72.4192076816373,5,72.6,0.9666,False,363.0,5
"Gibson, Cade",AAA,SI,79.22593387897305,4,79.0,1.324,False,316.0,4
"Gibson, Cade",AAA,SL,78.44853306462815,6,78.3,1.27,False,470.0,6
"Gibson, Cade",AAA,ST,73.49403173586418,2,73.5,1.6382,False,147.0,2
"Gil, Luis",AAA,CH,105.64762697368118,13,105.8,1.5373,False,1375.0,13
"Gil, Luis",AAA,FF,109.94101884642615,27,109.9,1.1482,False,2968.0,27
"Gil, Luis",AAA,SI,110.36718392808163,29,110.3,1.1208,False,3200.0,29
"Gil, Luis",AAA,SL,107.1967318114002,20,107.2,1.7642,False,2144.0,20
"Gilbert, Tyler",AAA,FC,103.54239032148686,2,103.5,0.8709,False,207.0,2
"Gilbert, Tyler",AAA,FF,116.98562223568169,1,117.0,1.1148,False,117.0,1
"Gilbert, Tyler",AAA,FS,75.23669783439829,6,75.2,0.9692,False,451.0,6
"Gilbert, Tyler",AAA,SI,90.98627834961593,13,91.0,0.9529,False,1183.0,13
"Gilbert, Tyler",AAA,ST,88.70719639331766,4,88.8,1.252,False,355.0,4
"Gill Hill, Gary",AAA,CH,92.90813562608625,2,92.5,1.201,False,185.0,2
"Gill Hill, Gary",AAA,FF,105.0145277320628,11,104.9,0.9322,False,1154.0,11
"Gill Hill, Gary",AAA,SI,99.45382229698707,31,99.4,0.8065,False,3081.0,31
"Gill Hill, Gary",AAA,SL,100.26226566104377,27,100.2,1.2103,False,2706.0,27
"Gill Hill, Gary",AAA,ST,101.69942600638353,14,101.6,1.2275,False,1422.0,14
"Gillispie, Connor",AAA,CH,105.53311956809664,4,105.5,1.1873,False,422.0,4
"Gillispie, Connor",AAA,FC,100.19324759445847,14,100.2,1.1504,False,1403.0,14
"Gillispie, Connor",AAA,FF,101.34979711531291,17,101.4,1.0025,False,1723.0,17
"Gillispie, Connor",AAA,SI,100.19822093421165,17,100.1,0.8587,False,1701.0,17
"Gillispie, Connor",AAA,ST,92.08761849484293,15,92.2,1.1981,False,1383.0,15
"Gipson-Long, Sawyer",AAA,CH,95.41382592728534,4,95.5,1.4037,False,382.0,4
"Gipson-Long, Sawyer",AAA,FC,103.97173603688813,9,104.0,1.4048,False,936.0,9
"Gipson-Long, Sawyer",AAA,FF,101.13895877287861,22,101.1,1.2494,False,2224.0,22
"Gipson-Long, Sawyer",AAA,SI,105.21248330884814,23,105.2,1.0265,False,2420.0,23
"Gipson-Long, Sawyer",AAA,SL,95.7410734705254,23,95.8,1.4849,False,2203.0,23
"Glassey, Joe",ROC,FF,98.1455943167386,37,98.2,0.5963,False,3632.0,37
"Glassey, Joe",ROC,FS,101.76843205702046,23,101.7,1.1888,False,2340.0,23
"Glassey, Joe",ROC,SL,101.51389354534996,4,101.5,1.09,False,406.0,4
"Go, Woo-Suk",AAA,CU,94.11762820667914,9,94.0,1.0585,False,846.0,9
"Go, Woo-Suk",AAA,FC,98.28513820761171,15,98.3,1.0481,False,1474.0,15
"Go, Woo-Suk",AAA,FF,98.37749883969107,32,98.4,0.722,False,3148.0,32
"Go, Woo-Suk",AAA,FS,94.25225018919791,1,94.0,1.4277,False,94.0,1
"Gose, Anthony",AAA,CH,86.65288065018498,11,86.6,1.6067,False,953.0,11
"Gose, Anthony",AAA,FF,113.8649697408,38,113.8,0.8595,False,4325.0,38
"Gose, Anthony",AAA,SL,103.33203916709009,6,103.3,1.3468,False,620.0,6
"Gott, Trevor",AAA,CH,84.9625308599817,26,84.9,0.9861,False,2208.0,26
"Gott, Trevor",AAA,CU,92.45610118734415,27,92.4,1.6443,False,2495.0,27
"Gott, Trevor",AAA,FC,108.46454086581224,247,108.5,0.6041,False,26792.0,247
"Gott, Trevor",AAA,FF,99.7663222666834,109,99.8,0.6007,False,10877.0,109
"Gott, Trevor",AAA,SI,106.73490619687408,168,106.7,0.5027,False,17928.0,168
"Grable, Ben",ROC,FF,107.74214786679232,90,107.7,0.8219,False,9695.0,90
"Grable, Ben",ROC,FS,89.72739288556697,4,89.5,1.4631,False,358.0,4
"Grable, Ben",ROC,SL,94.43029481011361,39,94.4,1.0612,False,3683.0,39
"Granillo, Andre",AAA,CH,90.22170893091767,30,90.2,1.0881,False,2707.0,30
"Granillo, Andre",AAA,FC,91.46062804135359,6,91.3,1.094,False,548.0,6
"Granillo, Andre",AAA,FF,84.10582197322829,132,84.1,0.6876,False,11106.0,132
"Granillo, Andre",AAA,SI,92.98032942948188,60,93.0,1.0272,False,5579.0,60
"Granillo, Andre",AAA,SL,87.70757228842106,318,87.7,1.0229,False,27897.0,318
"Gray, Josiah",ROC,CU,87.65449455105153,6,87.5,0.8129,False,525.0,6
"Gray, Josiah",ROC,FC,101.37033808445118,9,101.4,1.0979,False,913.0,9
"Gray, Josiah",ROC,FF,86.71385789801228,4,86.5,0.9351,False,346.0,4
"Guerra, Daniel",AAA,CH,118.80828408305729,8,118.9,1.2451,False,951.0,8
"Guerra, Daniel",AAA,FC,116.9502017643048,13,117.0,1.2178,False,1521.0,13
"Guerra, Daniel",AAA,FF,107.92268005830157,19,107.9,0.9216,False,2050.0,19
"Guerra, Javy",AAA,FF,104.03172245633598,35,104.0,0.6721,False,3641.0,35
"Guerra, Javy",AAA,SL,83.0418237280903,8,83.0,0.9426,False,664.0,8
"Guerra, Javy",AAA,ST,82.71405984412277,3,82.7,1.2165,False,248.0,3
"Guerrero, Tyron",AAA,FF,112.04544441120588,7,112.1,1.0362,False,785.0,7
"Guerrero, Tyron",AAA,FS,117.75165959481481,4,117.8,1.8582,True,471.0,4
"Guerrero, Tyron",AAA,SI,118.7421681267078,60,118.7,1.163,False,7124.0,60
"Guerrero, Tyron",AAA,SL,112.99861332703401,10,113.0,1.3119,False,1130.0,10
"Guzman, Carlos",AAA,CH,110.54959777226587,2,110.5,1.3951,False,221.0,2
"Guzman, Carlos",AAA,FF,100.33985992806504,6,100.5,0.6227,False,603.0,6
"Guzman, Carlos",AAA,SI,99.18993996749727,1,99.0,1.076,False,99.0,1
"Guzman, Carlos",AAA,SL,91.05336035025132,20,91.0,0.9548,False,1821.0,20
"Gómez, Ofreidy",AAA,FF,95.18487116508747,23,95.2,1.0894,False,2190.0,23
"Gómez, Ofreidy",AAA,FS,107.23315949314109,12,107.2,1.5486,False,1287.0,12
"Gómez, Ofreidy",AAA,SI,104.02102205120421,27,104.0,0.8481,False,2809.0,27
"Gómez, Ofreidy",AAA,SL,101.84696721267849,10,101.8,1.1805,False,1018.0,10
"Hahn, Jesse",AAA,CU,100.27004608444045,1,100.0,2.8169,True,100.0,1
"Hahn, Jesse",AAA,SI,107.94158928702419,27,108.0,0.9572,False,2915.0,27
"Hahn, Jesse",AAA,ST,108.61926371075215,29,108.6,1.6741,False,3150.0,29
"Hamel, Dom",AAA,CH,95.84980368964409,9,95.9,0.9354,False,863.0,9
"Hamel, Dom",AAA,CU,100.05810238342607,16,100.1,1.2875,False,1601.0,16
"Hamel, Dom",AAA,FC,103.48490339057507,62,103.5,0.9363,False,6416.0,62
"Hamel, Dom",AAA,FF,94.11894138313589,68,94.1,0.5801,False,6396.0,68
"Hamel, Dom",AAA,FS,93.49950221195635,11,93.4,1.1621,False,1027.0,11
"Hamel, Dom",AAA,SI,90.25798210481236,39,90.3,0.7731,False,3520.0,39
"Hamel, Dom",AAA,SL,92.3048952614016,11,92.4,1.027,False,1016.0,11
"Hamel, Dom",AAA,ST,95.49550020242835,8,95.6,1.119,False,765.0,8
"Hammer, Dan",AAA,CH,115.85858518208597,6,115.8,1.0478,False,695.0,6
"Hammer, Dan",AAA,FC,101.57558568834379,44,101.6,0.9494,False,4469.0,44
"Hammer, Dan",AAA,FF,112.56083111608902,56,112.6,0.6808,False,6305.0,56
"Hammer, Dan",AAA,ST,101.30370549954321,27,101.3,1.2297,False,2734.0,27
"Hampton, Chase",NEW,CU,86.37640291053182,15,86.3,,False,1294.0,15
"Hampton, Chase",NEW,FC,102.49133452372934,41,102.4,,False,4198.0,41
"Hampton, Chase",NEW,FF,96.97570968264928,58,97.0,,False,5625.0,58
"Hampton, Chase",NEW,ST,93.12769680210448,21,93.0,,False,1954.0,21
"Hanifee, Brenan",AAA,CH,101.11137162221236,7,101.1,1.2234,False,708.0,7
"Hanifee, Brenan",AAA,FF,80.49693462361813,3,80.7,0.6506,False,242.0,3
"Hanifee, Brenan",AAA,SI,100.58509373852044,18,100.6,0.4276,False,1811.0,18
"Hanifee, Brenan",AAA,SL,99.18860992808126,8,99.0,0.6019,False,792.0,8
"Hanner, Bradley",AAA,FC,101.44564625437033,13,101.3,1.1631,False,1317.0,13
"Hanner, Bradley",AAA,FF,110.34854008382437,65,110.4,0.7813,False,7175.0,65
"Hanner, Bradley",AAA,SI,92.20031158102319,35,92.3,1.0026,False,3229.0,35
"Hanner, Bradley",AAA,ST,110.63946802507225,39,110.6,1.6662,False,4312.0,39
"Harper, Daniel",AAA,CH,99.13622533696272,4,99.0,1.2737,False,396.0,4
"Harper, Daniel",AAA,FC,114.87250711946746,2,115.0,1.1471,False,230.0,2
"Harper, Daniel",AAA,FF,97.53199975940026,8,97.5,0.8065,False,780.0,8
"Harrison, Devereaux",AAA,CU,91.68737492850835,17,91.6,1.5751,False,1558.0,17
"Harrison, Devereaux",AAA,FC,85.83121709273262,14,85.9,1.2232,False,1202.0,14
"Harrison, Devereaux",AAA,FF,93.80793947029132,53,93.8,0.8634,False,4969.0,53
"Harrison, Devereaux",AAA,ST,100.88302520481,54,100.9,1.436,False,5447.0,54
"Hendry, Brian",AAA,CH,103.87588808520597,3,104.0,1.1958,False,312.0,3
"Hendry, Brian",AAA,FF,84.15985207352736,11,84.1,0.6823,False,925.0,11
"Hendry, Brian",AAA,SL,93.09822250117125,13,93.1,0.9863,False,1210.0,13
"Henry, Cole",ROC,FC,86.11972137979228,42,86.1,1.1007,False,3616.0,42
"Henry, Cole",ROC,FF,102.97640989421693,158,103.0,0.5827,False,16271.0,158
"Henry, Cole",ROC,SI,97.35289812443743,44,97.4,0.8194,False,4284.0,44
"Henry, Cole",ROC,ST,92.55089816480852,154,92.6,0.9674,False,14253.0,154
"Herget, Kevin",AAA,CH,105.58155741011679,19,105.5,0.9285,False,2005.0,19
"Herget, Kevin",AAA,FC,91.4726689036731,19,91.5,1.0888,False,1738.0,19
"Herget, Kevin",AAA,FF,82.08493433251493,25,82.1,0.7453,False,2052.0,25
"Hernández, Jonathan",AAA,CH,94.13229327709045,3,94.0,1.3744,False,282.0,3
"Hernández, Jonathan",AAA,SI,105.80373695169962,29,105.8,0.7464,False,3069.0,29
"Hernández, Jonathan",AAA,SL,99.78005843362244,47,99.8,1.2201,False,4691.0,47
"Herz, DJ",ROC,CH,101.9711509157129,63,102.0,0.6297,False,6427.0,63
"Herz, DJ",ROC,FC,92.99035802925304,38,92.9,1.0809,False,3532.0,38
"Herz, DJ",ROC,FF,95.93205279695728,104,95.9,0.4395,False,9978.0,104
"Herz, DJ",ROC,SL,88.31578942990166,7,88.4,0.7567,False,619.0,7
"Hoffman, Nolan",AAA,CH,99.85906286342798,11,99.7,1.8926,True,1097.0,11
"Hoffman, Nolan",AAA,CU,118.84088067570276,10,118.9,1.9435,True,1189.0,10
"Hoffman, Nolan",AAA,FC,97.21136606767085,27,97.1,1.7185,False,2623.0,27
"Hoffman, Nolan",AAA,FF,103.5615349094276,23,103.6,1.6362,False,2383.0,23
"Hoffman, Nolan",AAA,SI,108.2295232724985,66,108.3,1.1888,False,7146.0,66
"Hoffman, Nolan",AAA,ST,101.41300790567537,56,101.4,1.7292,False,5679.0,56
"Holman, Grant",AAA,FF,88.29261825748318,12,88.2,0.5263,False,1058.0,12
"Holman, Grant",AAA,FS,108.68645718151005,8,108.8,0.7115,False,870.0,8
"Holman, Grant",AAA,SL,89.03686435423091,5,89.2,1.1029,False,446.0,5
"Iriarte, Jairo",AAA,CH,96.7876102660946,10,96.8,1.4624,False,968.0,10
"Iriarte, Jairo",AAA,FC,95.81117876853988,11,95.7,1.4196,False,1053.0,11
"Iriarte, Jairo",AAA,FF,107.71728079764178,16,107.7,0.9939,False,1723.0,16
"Iriarte, Jairo",AAA,SI,99.14266039392542,66,99.1,1.0354,False,6542.0,66
"Iriarte, Jairo",AAA,SL,97.84693989401359,5,97.8,1.6698,False,489.0,5
"Jackson, Luke",AAA,CH,134.2921510440225,1,134.0,1.6348,False,134.0,1
"Jackson, Luke",AAA,CU,91.89435571866386,3,92.0,0.7503,False,276.0,3
"Jackson, Luke",AAA,FF,93.3049668818179,6,93.3,0.5487,False,560.0,6
"Jackson, Luke",AAA,SI,91.83728689754463,1,92.0,0.9646,False,92.0,1
"Jackson, Luke",AAA,SL,108.62542351615285,19,108.6,0.5985,False,2064.0,19
"Jacques, Joe",AAA,FC,91.90701556584519,7,92.0,1.6899,False,644.0,7
"Jacques, Joe",AAA,FF,95.33979524367909,6,95.2,1.4269,False,571.0,6
"Jacques, Joe",AAA,SI,95.01916387679358,33,95.1,0.786,False,3137.0,33
"Jacques, Joe",AAA,ST,91.69510342550153,19,91.6,1.6105,False,1741.0,19
"Johnson, Seth",AAA,CU,104.73686076480033,9,104.7,1.5268,False,942.0,9
"Johnson, Seth",AAA,FF,113.26305483701792,47,113.3,0.6649,False,5323.0,47
"Johnson, Seth",AAA,FS,134.78370590075224,2,135.0,1.1906,False,270.0,2
"Johnson, Seth",AAA,SI,111.96133964707542,16,112.0,0.7765,False,1792.0,16
"Johnson, Seth",AAA,SL,109.31726691747048,45,109.2,0.9397,False,4916.0,45
"Jones, Stephen",AAA,FF,98.3002963539008,4,98.5,1.0855,False,394.0,4
"Jones, Stephen",AAA,SI,106.181482482557,6,106.2,0.7297,False,637.0,6
"Jones, Stephen",AAA,SL,99.04704712656283,9,98.9,1.0,False,890.0,9
"Jones, Stephen",AAA,ST,105.40379635571405,4,105.5,1.1631,False,422.0,4
"Juenger, Hayden",AAA,CH,96.65852448839819,5,96.4,1.208,False,482.0,5
"Juenger, Hayden",AAA,FC,102.98857101318137,23,102.9,1.045,False,2367.0,23
"Juenger, Hayden",AAA,FF,96.98652786818232,15,97.0,0.719,False,1455.0,15
"Juenger, Hayden",AAA,SI,90.68820953094675,4,90.8,1.1387,False,363.0,4
"Kahnle, Tommy",AAA,CH,96.14576910974279,33,96.2,0.6347,False,3174.0,33
"Kahnle, Tommy",AAA,FF,93.74982000409138,11,93.7,0.5548,False,1031.0,11
"Kahnle, Tommy",AAA,SL,101.76983864098777,3,101.7,1.6001,False,305.0,3
"Kean, Chris",AAA,FC,81.77308061992936,6,81.8,1.3636,False,491.0,6
"Kean, Chris",AAA,FF,97.07043966088979,31,97.1,0.8718,False,3011.0,31
"Kean, Chris",AAA,FS,92.41698061259765,20,92.4,1.4872,False,1847.0,20
"Kean, Chris",AAA,SI,91.28352813860714,2,91.5,1.6071,False,183.0,2
"Kean, Chris",AAA,SL,88.75750264498683,1,89.0,,False,89.0,1
"Kean, Chris",AAA,ST,100.00645742320022,37,100.1,1.4824,False,3703.0,37
"Keller, Brad",AAA,CU,112.92270692396258,1,113.0,1.2037,False,113.0,1
"Keller, Brad",AAA,FF,104.18923009501626,9,104.2,1.168,False,938.0,9
"Keller, Brad",AAA,FS,110.57401904033003,1,111.0,1.58,False,111.0,1
"Keller, Brad",AAA,SI,105.5763971935094,13,105.5,0.9908,False,1372.0,13
"Keller, Brad",AAA,ST,131.39897669759753,4,131.5,1.3368,False,526.0,4
"Keller, Brian",AAA,FC,98.4626268430574,27,98.5,0.9947,False,2660.0,27
"Keller, Brian",AAA,FF,88.94303780759085,46,89.0,0.6652,False,4093.0,46
"Keller, Brian",AAA,SI,88.96868786921506,11,89.0,0.9143,False,979.0,11
"Keller, Brian",AAA,ST,106.0353447418405,21,106.0,1.0933,False,2227.0,21
"Keller, Kyle",AAA,CH,113.42554967981347,4,113.5,1.0845,False,454.0,4
"Keller, Kyle",AAA,CU,89.2061701627101,1,89.0,1.0509,False,89.0,1
"Keller, Kyle",AAA,FC,107.53663381033599,33,107.5,0.9067,False,3548.0,33
"Keller, Kyle",AAA,FF,106.65197238848461,39,106.7,0.6393,False,4160.0,39
"Keller, Kyle",AAA,ST,108.30138951234461,14,108.1,1.1464,False,1514.0,14
"Kelley, Jared",AAA,FF,99.22363481092626,19,99.2,0.8345,False,1885.0,19
"Kelley, Jared",AAA,SI,105.02248871562698,17,105.1,1.0167,False,1786.0,17
"Kelley, Jared",AAA,SL,101.09307099861991,21,101.1,1.2143,False,2123.0,21
"Kelly, Zack",AAA,CH,105.47548451215924,1,105.0,1.3111,False,105.0,1
"Kelly, Zack",AAA,FC,114.55880850581023,8,114.6,1.0104,False,917.0,8
"Kelly, Zack",AAA,FF,107.70868275454612,8,107.8,0.932,False,862.0,8
"Kelly, Zack",AAA,SI,111.22842094231902,9,111.2,0.9897,False,1001.0,9
"Kelly, Zack",AAA,ST,106.70829683710674,6,106.7,0.8496,False,640.0,6
"Kempner, William",AAA,FC,113.73257267502623,1,114.0,1.6572,False,114.0,1
"Kempner, William",AAA,FF,126.8019050493931,15,126.8,1.2466,False,1902.0,15
"Kempner, William",AAA,ST,96.16957816881117,10,96.2,2.0681,True,962.0,10
"Kent, Jackson",ROC,CH,93.4602727201302,242,93.4,1.0977,False,22610.0,242
"Kent, Jackson",ROC,CU,91.70597285500942,95,91.7,1.1678,False,8714.0,95
"Kent, Jackson",ROC,FF,95.53129889941799,385,95.5,0.659,False,36779.0,385
"Kent, Jackson",ROC,SL,90.23946029977414,280,90.3,0.9937,False,25272.0,280
"Kent, Zak",ROC,CU,97.47386761727255,120,97.5,1.0217,False,11696.0,120
"Kent, Zak",ROC,FF,94.93159474009042,285,94.9,0.872,False,27055.0,285
"Kent, Zak",ROC,SI,90.20805611941546,52,90.2,1.0685,False,4690.0,52
"Kent, Zak",ROC,SL,97.15983499912694,232,97.2,0.9158,False,22543.0,232
"King, Chuck",AAA,FF,94.64217904052744,66,94.7,1.001,False,6252.0,66
